Date,rank,song_id,title,artist,genre,genre_coding,date_coding
201507,26,5713421,Settled Down,혁오 (HYUKOH),Rock,3,7
201507,27,5700639,마음,아이유,Folk,1,7
201507,28,5671555,사랑한대,적재,Rock,3,7
201507,29,5515274,우리 아빠,나비,Drama,4,7
201507,30,5470838,GOOD BOY,GD X TAEYANG,Rap / Hip-hop,5,7
201507,31,5440651,내일,한희정,Drama,4,7
201507,32,4399703,고백,정준일,Rock,3,7
201507,33,4095968,12,디어클라우드,Rock,3,7
201507,34,3112955,길에서,나비,Ballad,0,7
201507,35,3098048,Maybe,선예 (Wonder Girls),Drama,4,7
201507,36,3028177,하루 종일 비가 내렸어,디아,Ballad,0,7
201507,37,2093449,비와 당신,럼블피쉬,Ballad,0,7
201507,38,2039574,Eres Tu (드라마 `사랑할수록`),Eydie Gorme,Pop,6,7
201507,39,1813059,Say It To Me Now,Glen Hansard,Foreign Movie,8,7
201507,40,1509829,기다리다,윤하 (YOUNHA),Ballad,0,7
201507,41,465285,사랑은 비를 타고 오네요,박혜경,Ballad,0,7
201507,42,5760116,맨정신,BIGBANG,Rock,3,7
201507,43,5713758,둘 하나 둘,어반자카파,R&B / Soul,2,7
201507,44,5713426,공드리,혁오 (HYUKOH),Rock,3,7
201507,45,5713424,Mer,혁오 (HYUKOH),Rock,3,7
201507,46,5713423,큰새,혁오 (HYUKOH),Rock,3,7
201507,47,5704397,이럴거면 그러지말지 (Feat. Young K),백아연,Ballad,0,7
201507,48,5650063,손잡고 걷자 (With 조혜수 Of 비디오빌리지),팔로 (Farlaw),Rap / Hip-hop,5,7
201507,49,5637019,새벽 가로수길 (With 송유빈),백지영,Ballad,0,7
201507,50,5551234,슬픔 속에 그댈 지워야만 해,정승환,Ballad,0,7
201508,1,5795006,예뻐서 (Feat. 루이 Of 긱스) (You`re beautiful),유승우,Ballad,0,8
201508,2,5389475,양화대교,Zion.T,R&B / Soul,2,8
201508,3,4681146,한여름밤의 꿀,San E,Rap / Hip-hop,5,8
201508,4,5713422,와리가리,혁오 (HYUKOH),Rock,3,8
201508,5,4736613,밤이 아까워서 (Clean Ver.),유승우,Folk,1,8
201508,6,3815741,Girlfriend,원더걸스,Ballad,0,8
201508,7,5702706,꺼내 먹어요,Zion.T,R&B / Soul,2,8
201508,8,5812956,사랑했다치자 (Feat. 릴보이),서인영,Ballad,0,8
201508,9,5802228,떠난다,박보영,Drama,4,8
201508,10,5385974,위잉위잉,혁오 (HYUKOH),Rock,3,8
201508,11,4095968,12,디어클라우드,Rock,3,8
201508,12,2140950,바래진 기억에,박지윤,Ballad,0,8
201508,13,5804238,I Feel You,원더걸스,Dance,7,8
201508,14,5748499,SHAKE IT,씨스타,Dance,7,8
201508,15,5637019,새벽 가로수길 (With 송유빈),백지영,Ballad,0,8
201508,16,5604040,There Must Be,주효,Ballad,0,8
201508,17,3753303,여수 밤바다,버스커 버스커,Rock,3,8
201508,18,2232285,귤,요조,Rock,3,8
201508,19,1920490,빗소리,윤하 (YOUNHA),Ballad,0,8
201508,20,5763962,꺼내지 못한 말,The One (더원),Ballad,0,8
201508,21,5752261,이불킥,포맨,Ballad,0,8
201508,22,5704765,동네술집,허각,Ballad,0,8
201508,23,5536206,목소리,노을,Ballad,0,8
201508,24,5456526,나는 달라 (Feat. BOBBY),HI SUHYUN,R&B / Soul,2,8
201508,25,4782196,Peter Pan,핫펠트 (예은),Ballad,0,8
201508,26,1590574,Like A Star,Corinne Bailey Rae,R&B / Soul,2,8
201508,27,5743804,음오아예 (Um Oh Ah Yeh),마마무(Mamamoo),Dance,7,8
201508,28,5704397,이럴거면 그러지말지 (Feat. Young K),백아연,Ballad,0,8
201508,29,5524037,Starry Night (With Soul Summit),구윤회,Ballad,0,8
201508,30,4857981,Sugar,Maroon 5,Rock,3,8
201508,31,4792292,The Simple Things,Michael Carreon,R&B / Soul,2,8
201508,32,4668006,"걷자, 집앞이야 (Feat. 주예인)",스무살,Folk,1,8
201508,33,3710813,입 맞추고 싶어요,정엽,Drama,4,8
201508,34,3174567,잠 못 드는 밤에,문명진,Ballad,0,8
201508,35,2949854,그대네요,성시경,Ballad,0,8
201508,36,1931594,I Tried,원더걸스,Ballad,0,8
201508,37,1659855,Love Is You (MBC 황금어장 `라디오스타` 시스타 효린 열창곡),Chrisette Michele,R&B / Soul,2,8
201508,38,5826465,멋진헛간,"오대천왕 (정형돈, 밴드 혁오)",Rock,3,8
201508,39,5807274,우리 사랑하지 말아요,BIGBANG,Dance,7,8
201508,40,5773991,STAY,벤,Drama,4,8
201508,41,5742255,느껴 (My Everything),범키,R&B / Soul,2,8
201508,42,5713468,나의 밤,XIA (준수),R&B / Soul,2,8
201508,43,5648489,홀로,성영주,Ballad,0,8
201508,44,4756304,Touch My Body,씨스타,Dance,7,8
201508,45,4738686,Alone (With Molo),CHEEZE (치즈),Ballad,0,8
201508,46,4454387,그게 너라면,선미,Ballad,0,8
201508,47,4446485,너의 모든 순간,성시경,Drama,4,8
201508,48,4333791,코끝에 겨울,어반자카파,Ballad,0,8
201508,49,4317441,엄마,강아솔,Folk,1,8
201508,50,3940755,똑같은 사랑 똑같은 이별,어반자카파,Ballad,0,8
201509,1,4057799,"걱정만 (Feat. JS, Mody, 박지영)",Unlimit,Rap / Hip-hop,5,9
201509,2,4736613,밤이 아까워서 (Clean Ver.),유승우,Folk,1,9
201509,3,7858989,어깨,소유 (SOYOU),R&B / Soul,2,9
201509,4,7857091,하루의 끝 (End of a day),종현 (JONGHYUN),Ballad,0,9
201509,5,7846182,잠수교 (Sing the Road #02),박진영,Ballad,0,9
201509,6,2119816,눈물이 뚝뚝,케이윌,Ballad,0,9
201509,7,7863752,커피 (Prod. by G-Park 박명수),유재환,Dance,7,9
201509,8,7854179,취향저격,iKON,Rap / Hip-hop,5,9
201509,9,5795006,예뻐서 (Feat. 루이 Of 긱스) (You`re beautiful),유승우,Ballad,0,9
201509,10,5524037,Starry Night (With Soul Summit),구윤회,Ballad,0,9
201509,11,4181297,멀리 돌아가도 좋아,저녁,Rock,3,9
201509,12,3378306,"수고했어, 오늘도",옥상달빛,Folk,1,9
201509,13,7861499,부산에 가면 (Sing The Road #03),박진영,Ballad,0,9
201509,14,7846034,충분해,커피소년,Ballad,0,9
201509,15,5514585,지친 하루,윤종신,Rock,3,9
201509,16,3563473,가을이 오네요,김지수,Ballad,0,9
201509,17,7861407,Think About` Chu,김예림 (투개월),Ballad,0,9
201509,18,7852842,그렇게 됐어,플라이 투 더 스카이,R&B / Soul,2,9
201509,19,7846244,You & Me,정세진,R&B / Soul,2,9
201509,20,5826449,Stand Up (Feat. 마마무),베이식 (Basick),Rap / Hip-hop,5,9
201509,21,5822923,가슴 뛰도록,SG 워너비,Ballad,0,9
201509,22,5815785,사이먼 도미닉,사이먼 도미닉,Rap / Hip-hop,5,9
201509,23,5804038,"MY ZONE (Feat. 산이, 버벌진트)","블랙넛 (Black Nut), 마이크로닷 (Microdot), 베이식 (Basick) 	 ",Rap / Hip-hop,5,9
201509,24,5743804,음오아예 (Um Oh Ah Yeh),마마무(Mamamoo),Dance,7,9
201509,25,5668985,그 남잔 말야,엠씨더맥스,Drama,4,9
201509,26,5572312,그냥 (Just),Zion.T,R&B / Soul,2,9
201509,27,5519243,Kiss Me,Zion.T,Drama,4,9
201509,28,5508981,힘이 돼줄게 (My Angel),김그림,Folk,1,9
201509,29,4433974,퇴근버스,이준호,Ballad,0,9
201509,30,4302979,"그래, 우리 함께",무한도전,Ballad,0,9
201509,31,1914396,The Man Who Can`t Be Moved,The Script,Rock,3,9
201509,32,91322,너를 보내고,YB,Rock,3,9
201509,33,5826448,내가 할 수 있는 건 (Feat. 제시),블랙넛 (Black Nut),Rap / Hip-hop,5,9
201509,34,5824767,잘나가서 그래 (Feat. 정일훈 Of BTOB),현아,Dance,7,9
201509,35,5818522,오빠차,인크레더블,Rap / Hip-hop,5,9
201509,36,5804040,거북선 (Feat. 팔로알토),"Ja Mezz, Andup (앤덥), MINO (송민호)",Rap / Hip-hop,5,9
201509,37,5758090,굿나잇,윤종신,Folk,1,9
201509,38,5639931,꽃이 핀다,케이윌,Ballad,0,9
201509,39,5482064,바라보기,엠씨더맥스,Drama,4,9
201509,40,5389475,양화대교,Zion.T,R&B / Soul,2,9
201509,41,4828024,L4L (Lookin` For Luv) (Feat. Dok2 & The Quiett),BOBBY,Rap / Hip-hop,5,9
201509,42,4342072,How Long Will I Love You,Ellie Goulding,Foreign Movie,8,9
201509,43,4337744,자러간다,리차드파커스,Folk,1,9
201509,44,4047415,뻔한 멜로디 (Feat. Crush),Zion.T,R&B / Soul,2,9
201509,45,3174567,잠 못 드는 밤에,문명진,Ballad,0,9
201509,46,3172166,가슴이 뛴다,케이윌,Ballad,0,9
201509,47,5835766,Okey Dokey,MINO (송민호),Rap / Hip-hop,5,9
201509,48,5822925,좋은 기억,SG 워너비,Ballad,0,9
201509,49,5819355,돌아와요 (Feat. 최유리),이혜인 (Biga2),Ballad,0,9
201509,50,5804078,바람기억 (웃는 얼굴에 수박씨),강균성 (노을),Ballad,0,9
201510,1,4736372,넌 나 어때,406호 프로젝트,Rock,3,10
201510,2,2765048,토요일 오후에,라즈베리필드,Folk,1,10
201510,3,7896509,푸르던,아이유,Ballad,0,10
201510,4,7896511,무릎,아이유,Ballad,0,10
201510,5,2997924,사랑한다는 말로도 위로가 되지 않는,브로콜리너마저,Rock,3,10
201510,6,7884171,모르나봐,소유 (SOYOU),Drama,4,10
201510,7,4281878,답답한 새벽,스웨덴세탁소,Ballad,0,10
201510,8,5546709,피노키오,로이킴,Drama,4,10
201510,9,4511752,나 요즘,바닐라 어쿠스틱,Folk,1,10
201510,10,2960594,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,Folk,1,10
201510,11,2960593,취미는 사랑 (Album Ver.),가을방학,Folk,1,10
201510,12,420424,고백,델리스파이스,Rock,3,10
201510,13,4711166,끌림,공기남녀,Ballad,0,10
201510,14,4020013,듣는편지,40,R&B / Soul,2,10
201510,15,3782258,웃으며 넘길래,제이레빗,Ballad,0,10
201510,16,2939098,그럴 때도 있어요,원 모어 찬스 (one more chance),Folk,1,10
201510,17,7899186,"일주일 (247) (Feat. Zion.T, Crush, DEAN)",정기고,R&B / Soul,2,10
201510,18,5820368,Lion Heart,소녀시대 (GIRLS` GENERATION),Dance,7,10
201510,19,4057799,"걱정만 (Feat. JS, Mody, 박지영)",Unlimit,Rap / Hip-hop,5,10
201510,20,3922575,Fine Thank You And You?,10cm,Rock,3,10
201510,21,3815000,고백,김지수,Ballad,0,10
201510,22,3759736,가장 따뜻한 위로,소란 (SORAN),Rock,3,10
201510,23,3599069,넋,40,R&B / Soul,2,10
201510,24,7887386,너를 잊을 수 있을까,어쿠스틱 콜라보,Folk,1,10
201510,25,5633744,Hold My Hand,Jess Glynne,Pop,6,10
201510,26,4665892,내가 니편이 되어줄게 (Feat. 하은),커피소년,Ballad,0,10
201510,27,4337744,자러간다,리차드파커스,Folk,1,10
201510,28,2379054,커피를 마시고 (Main Ver.) (Inst.),어반자카파,R&B / Soul,2,10
201510,29,1891600,사랑노래,20세기 소년,Rock,3,10
201510,30,7881505,No Make Up,Zion.T,R&B / Soul,2,10
201510,31,5812374,괜찮아 잘 될거야 (Inst.),하이힐,Folk,1,10
201510,32,5690171,"낯선, 새벽 (Inst.)",에피톤 프로젝트,Drama,4,10
201510,33,5685726,희한한 시대,옥상달빛,Folk,1,10
201510,34,5650992,어느 봄날에 (Inst.),테이크 (TAKE),Ballad,0,10
201510,35,5385974,위잉위잉,혁오 (HYUKOH),Rock,3,10
201510,36,4854150,Like It (Inst.),키썸 (Kisum),Rap / Hip-hop,5,10
201510,37,4238577,함께 걷던 길 (Duet With. April),더필름,Ballad,0,10
201510,38,4163687,다른 별 (Feat. Lovey),브라더수,R&B / Soul,2,10
201510,39,4026483,Clarity (Feat. Foxes),Zedd,Electronica,9,10
201510,40,3606590,그대 내게 올 때,커피소년,Ballad,0,10
201510,41,3489564,사랑이 찾아오면,커피소년,Ballad,0,10
201510,42,3458293,A Cup Of Coffee,DJ Okawari,Electronica,9,10
201510,43,1920490,빗소리,윤하 (YOUNHA),Ballad,0,10
201510,44,7896508,스물셋,아이유,Dance,7,10
201510,45,5818522,오빠차,인크레더블,Rap / Hip-hop,5,10
201510,46,5674125,Me You (Inst.),San E,Rap / Hip-hop,5,10
201510,47,5650958,오래오래 (Feat. 허니립스),트루러브,Ballad,0,10
201510,48,5460305,품,마크툽 (MAKTUB),Ballad,0,10
201510,49,5445196,위로,어반자카파,Ballad,0,10
201510,50,5440651,내일,한희정,Drama,4,10
201511,1,2960590,동거,가을방학,Folk,1,11
201511,2,2960593,취미는 사랑 (Album Ver.),가을방학,Folk,1,11
201511,3,5685726,희한한 시대,옥상달빛,Folk,1,11
201511,4,7896510,Red Queen (Feat. Zion.T),아이유,Dance,7,11
201511,5,7886372,바람이 이어폰을 스칠때,빗물 사운드,Folk,1,11
201511,6,4607137,너에게만,범키,Rap / Hip-hop,5,11
201511,7,7924015,안아보자,포맨,Ballad,0,11
201511,8,7906358,자꾸만 맴돌아,정흠밴드,Folk,1,11
201511,9,7890197,제주바람,어쩌면 아티스트,Folk,1,11
201511,10,7866880,어려운 일,감성소년,Ballad,0,11
201511,11,5776834,너에게 (Feat. 우리),펠린,Rock,3,11
201511,12,4612644,변하지 않은 마음,김필,Rock,3,11
201511,13,4147875,푸른 동굴,스몰토크,Rock,3,11
201511,14,4032418,이렇게 시작된 사랑,강아솔,Rock,3,11
201511,15,3833289,유자차,브로콜리너마저,Rock,3,11
201511,16,7910846,카모마일,슈가볼,Rock,3,11
201511,17,7905471,Marry Me,하늘해,Ballad,0,11
201511,18,,Cherry (Feat. 베이식),김새한길,,10,11
201511,19,7893048,우리가 헤어진 이유,한올,Folk,1,11
201511,20,5757069,항상 당신 곁에 (Feat. 박경환 Of 재주소년),수상한 커튼,Rock,3,11
201511,21,5716789,다시...보다 (Feat. 영일 Of 피콕),하현곤 팩토리,Ballad,0,11
201511,22,5550194,네가 떠나고 많이 생각해봤어,브라운팟,Rock,3,11
201511,23,5530884,눈꽃처럼,코튼팩토리 (Cotton Factory),Folk,1,11
201511,24,5429587,In Your Eyes,Marinade,Rock,3,11
201511,25,5427797,사실,레터 플로우,Rock,3,11
201511,26,5384829,Love Me (Feat. 김태춘),라이너스의 담요,Folk,1,11
201511,27,4586081,Lalala,민채,Jazz,10,11
201511,28,4323652,왼쪽어깨,컬러,Folk,1,11
201511,29,4232019,일기 (Diary),레이디 제인,Rock,3,11
201511,30,4147870,로베,스몰토크,Rock,3,11
201511,31,4109135,아홉 번째 창가자리,이진우,Rock,3,11
201511,32,3961123,비가 오면,이지형,Rock,3,11
201511,33,3833286,보편적인 노래,브로콜리너마저,Rock,3,11
201511,34,2232285,귤,요조,Rock,3,11
201511,35,7915797,왜 그렇게 예뻐요,좋아서하는밴드,Folk,1,11
201511,36,7911726,좋을때다 (With 시와),오슬로,Rock,3,11
201511,37,7881505,No Make Up,Zion.T,R&B / Soul,2,11
201511,38,7880306,10월의 날씨,10cm,Folk,1,11
201511,39,7877311,부끄럼,멜로망스,Folk,1,11
201511,40,7853897,Starry Night,피터패트 (Pit-A-Pat),Folk,1,11
201511,41,5800506,그래서 그랬지,그리즐리 (Grizzly),R&B / Soul,2,11
201511,42,5755215,뭘 믿고 그렇게 이쁜거니,레터 플로우,Rock,3,11
201511,43,5748440,솜과 사탕,안녕하신가영,Folk,1,11
201511,44,5686661,"낯선, 새벽",에피톤 프로젝트,Drama,4,11
201511,45,5682765,우리는 친구가 되었고,스위밍풀,Rock,3,11
201511,46,4674873,"1,2,3 (Body Fantasies)",로코베리,Rock,3,11
201511,47,4658393,"어제보다 오늘, 오늘보다 내일",11시11분,Rock,3,11
201511,48,4519873,어떻게 할까요 (Feat. 다인),플라스틱,Ballad,0,11
201511,49,4017093,너를 그리다,디어 (d.ear),R&B / Soul,2,11
201511,50,4007776,아이보리,가을방학,Rock,3,11
201512,1,7942948,소녀,오혁,Drama,4,12
201512,2,5644089,행복의 주문,커피소년,Rock,3,12
201512,3,7921208,걱정말아요 그대,이적,Drama,4,12
201512,4,4711166,끌림,공기남녀,Ballad,0,12
201512,5,3903160,내게 와요,바닐라 어쿠스틱,Folk,1,12
201512,6,2765048,토요일 오후에,라즈베리필드,Folk,1,12
201512,7,7893709,밤에 본 한강 (Feat. 은하 Of 여자친구),Pro C (프로씨),Rap / Hip-hop,5,12
201512,8,5800506,그래서 그랬지,그리즐리 (Grizzly),R&B / Soul,2,12
201512,9,5696351,외롭지 않은 여행 (Feat. 지예),윤선하,Folk,1,12
201512,10,5582074,너가 떠나고,어쿠루브,Folk,1,12
201512,11,4478169,지구가 태양을 네 번,넬 (NELL),Rock,3,12
201512,12,7887330,Pretty,김새한길,R&B / Soul,2,12
201512,13,5687925,그래서 좋아,피그말리온,Folk,1,12
201512,14,5686661,"낯선, 새벽",에피톤 프로젝트,Drama,4,12
201512,15,4078322,언젠가 너로 인해,가을방학,Folk,1,12
201512,16,3833289,유자차,브로콜리너마저,Rock,3,12
201512,17,3568914,사진,어쿠스틱 콜라보,Folk,1,12
201512,18,5711462,고백,어쿠루브,Folk,1,12
201512,19,4736372,넌 나 어때,406호 프로젝트,Rock,3,12
201512,20,7952306,달리기,옥상달빛,Folk,1,12
201512,21,7902218,cynthia,랄라스윗 (lalasweet),Folk,1,12
201512,22,7890197,제주바람,어쩌면 아티스트,Folk,1,12
201512,23,7858568,눈물대신 웃음,바닐라 어쿠스틱,Folk,1,12
201512,24,5755215,뭘 믿고 그렇게 이쁜거니,레터 플로우,Rock,3,12
201512,25,5546709,피노키오,로이킴,Drama,4,12
201512,26,5371629,그게 뭐라고,어쿠루브,Folk,1,12
201512,27,4337744,자러간다,리차드파커스,Folk,1,12
201512,28,4155758,말하고 싶은 게 있어,랄라스윗 (lalasweet),Rock,3,12
201512,29,4132143,컬러링,김예림 (투개월),Rock,3,12
201512,30,4078323,잘 있지 말아요,가을방학,Folk,1,12
201512,31,4057799,"걱정만 (Feat. JS, Mody, 박지영)",Unlimit,Rap / Hip-hop,5,12
201512,32,3943533,근황,가을방학,Rock,3,12
201512,33,3815000,고백,김지수,Ballad,0,12
201512,34,3041853,부디,심규선 (Lucia),Ballad,0,12
201512,35,7977072,꿀,40,R&B / Soul,2,12
201512,36,7970144,그늘같은 늘같은,홍재목,Folk,1,12
201512,37,7960463,겨울밤의 꿈,페이지,Ballad,0,12
201512,38,7953577,혜화동 (혹은 쌍문동),박보람,Drama,4,12
201512,39,7913554,This song (Feat. LE of 2LSON),2LSON,R&B / Soul,2,12
201512,40,7905471,Marry Me,하늘해,Ballad,0,12
201512,41,7879471,사랑한다 말할래,어쿠루브,Folk,1,12
201512,42,7877524,안녕,우효,Electronica,9,12
201512,43,7859829,지나가네,정흠밴드,Folk,1,12
201512,44,7850498,Call Me Dro (Feat. 윌콕스),팔드로,Rap / Hip-hop,5,12
201512,45,7839394,여전히,라디 (Ra. D),R&B / Soul,2,12
201512,46,5821316,Rainy,어쿠루브,Folk,1,12
201512,47,5820368,Lion Heart,소녀시대 (GIRLS` GENERATION),Dance,7,12
201512,48,5620735,그 밤,멜로망스,Ballad,0,12
201512,49,5550194,네가 떠나고 많이 생각해봤어,브라운팟,Rock,3,12
201512,50,5519399,내일,한희정,Drama,4,12
201601,1,8026677,잊어버리지마 (Feat. 태연),Crush,R&B / Soul,2,13
201601,2,8004377,니가 하면 로맨스 (Feat. 다비치),케이윌,R&B / Soul,2,13
201601,3,7998349,어땠을까,김나영,Ballad,0,13
201601,4,8005879,Dream (Prod. by 박근태),수지 (SUZY),R&B / Soul,2,13
201601,5,7942948,소녀,오혁,Drama,4,13
201601,6,7987620,열두 시가 되면,가인,Dance,7,13
201601,7,7999021,또 하루 (Feat. 개코),개리,Rap / Hip-hop,5,13
201601,8,7921208,걱정말아요 그대,이적,Drama,4,13
201601,9,5800506,그래서 그랬지,그리즐리 (Grizzly),R&B / Soul,2,13
201601,10,7985298,함께,노을,Drama,4,13
201601,11,7953958,우주를 건너,백예린,R&B / Soul,2,13
201601,12,7952306,달리기,옥상달빛,Folk,1,13
201601,13,5687925,그래서 좋아,피그말리온,Folk,1,13
201601,14,5620846,알아 (Feat. Y9),Melvin.K,Rap / Hip-hop,5,13
201601,15,7887330,Pretty,김새한길,R&B / Soul,2,13
201601,16,5566596,좋아 (JOA),길구봉구,Ballad,0,13
201601,17,7866646,"두 손, 너에게 (Feat. 최백호)",스웨덴세탁소,Ballad,0,13
201601,18,7964823,네게 줄 수 있는건 오직 사랑뿐,디셈버,Drama,4,13
201601,19,7863754,쿵쿵쿵,김민승,Drama,4,13
201601,20,5703645,오래된 바다,재주소년,Folk,1,13
201601,21,4291510,하고 싶은 말 (Feat. 한올),어쿠루브,Folk,1,13
201601,22,7939693,그대내게오면,타린,Folk,1,13
201601,23,7915800,사랑의 베테랑,좋아서하는밴드,Folk,1,13
201601,24,7912891,Nobody Knows,스탠딩 에그,Folk,1,13
201601,25,5682765,우리는 친구가 되었고,스위밍풀,Rock,3,13
201601,26,5620735,그 밤,멜로망스,Ballad,0,13
201601,27,5600070,10분이 늦어 이별하는 세상 (Album Ver.),안녕하신가영,Folk,1,13
201601,28,5530884,눈꽃처럼,코튼팩토리 (Cotton Factory),Folk,1,13
201601,29,4749477,길들여지다,피콕,Folk,1,13
201601,30,4644702,Vineyard (빈야드),우효,Rock,3,13
201601,31,3964532,I`m Fine,장윤주,Ballad,0,13
201601,32,3943533,근황,가을방학,Rock,3,13
201601,33,8020880,선 (Feat. 우효) (45.7cm),유승우,R&B / Soul,2,13
201601,34,8009716,이젠 잊기로 해요,여은 (멜로디데이),Drama,4,13
201601,35,7972531,취기를 빌려 (Vocal 이민혁),새봄 (saevom),Folk,1,13
201601,36,7926996,What`s Another Day,Maria Mena,Rock,3,13
201601,37,7915333,너의 존재 위에,심규선 (Lucia),Folk,1,13
201601,38,7915332,아플래,심규선 (Lucia),Folk,1,13
201601,39,7911726,좋을때다 (With 시와),오슬로,Rock,3,13
201601,40,7902217,시간열차,랄라스윗 (lalasweet),Folk,1,13
201601,41,7887386,너를 잊을 수 있을까,어쿠스틱 콜라보,Folk,1,13
201601,42,7886372,바람이 이어폰을 스칠때,빗물 사운드,Folk,1,13
201601,43,7859829,지나가네,정흠밴드,Folk,1,13
201601,44,7858568,눈물대신 웃음,바닐라 어쿠스틱,Folk,1,13
201601,45,7854826,궁금해 (Feat. 유지수 Of 참깨와 솜사탕),호소,Folk,1,13
201601,46,5831542,서른 밤째 (With 한올),새봄 (saevom),Folk,1,13
201601,47,5811472,달리자,재주소년,Folk,1,13
201601,48,5748440,솜과 사탕,안녕하신가영,Folk,1,13
201601,49,5694909,Balloons (Remastering Ver.),CHEEZE (치즈),Rap / Hip-hop,5,13
201601,50,5549381,우리가 있던 시간 (From. 스웨덴세탁소),레터 플로우,Rock,3,13
201602,1,5600071,우리는 남보다도 못한 사이가 되기 위해서 (Album Ver.),안녕하신가영,Folk,1,14
201602,2,8022444,Such (Feat. 조현아 Of 어반자카파),강현민,Drama,4,14
201602,3,8026677,잊어버리지마 (Feat. 태연),Crush,R&B / Soul,2,14
201602,4,5470599,넌 날 웃게 해,그루비 브라운,Folk,1,14
201602,5,4535767,반대과정이론,안녕하신가영,Rock,3,14
201602,6,4417811,네가 좋아 (Feat. 박원 Of 원모어찬스),안녕하신가영,Folk,1,14
201602,7,5566596,좋아 (JOA),길구봉구,Ballad,0,14
201602,8,8033528,어디에도,엠씨더맥스,Ballad,0,14
201602,9,8005879,Dream (Prod. by 박근태),수지 (SUZY),R&B / Soul,2,14
201602,10,8042553,Rain,태연 (TAEYEON),Ballad,0,14
201602,11,7857091,하루의 끝 (End of a day),종현 (JONGHYUN),Ballad,0,14
201602,12,5600064,순간의 순간,안녕하신가영,Folk,1,14
201602,13,4180722,Rainy Dance,참깨와 솜사탕,Folk,1,14
201602,14,7953958,우주를 건너,백예린,R&B / Soul,2,14
201602,15,7942948,소녀,오혁,Drama,4,14
201602,16,7866646,"두 손, 너에게 (Feat. 최백호)",스웨덴세탁소,Ballad,0,14
201602,17,4013262,샤워를 하지요,좋아서하는밴드,Folk,1,14
201602,18,3782261,하루를 시작하는 방법,제이레빗,Ballad,0,14
201602,19,2960590,동거,가을방학,Folk,1,14
201602,20,5582074,너가 떠나고,어쿠루브,Folk,1,14
201602,21,3568914,사진,어쿠스틱 콜라보,Folk,1,14
201602,22,5800506,그래서 그랬지,그리즐리 (Grizzly),R&B / Soul,2,14
201602,23,5482636,잊지 말기로 해 (Bonus Track),성시경,Ballad,0,14
201602,24,4723192,언젠가 설명이 필요한 밤,안녕하신가영,Folk,1,14
201602,25,4583488,작은별,악동뮤지션,Folk,1,14
201602,26,2738193,선인장 (Vocal 차세정),에피톤 프로젝트,Ballad,0,14
201602,27,1936203,곁에 (드라마 `트리플` 삽입곡),짙은,Rock,3,14
201602,28,8020726,좋아하는 마음,안녕하신가영,Folk,1,14
201602,29,7880306,10월의 날씨,10cm,Folk,1,14
201602,30,7863754,쿵쿵쿵,김민승,Drama,4,14
201602,31,5686661,"낯선, 새벽",에피톤 프로젝트,Drama,4,14
201602,32,5525948,반한 사람,더필름,Folk,1,14
201602,33,5382749,미움 (Vocal 손주희),에피톤 프로젝트,Ballad,0,14
201602,34,4711166,끌림,공기남녀,Ballad,0,14
201602,35,4023412,그대는 어디에 (Feat. 한희정),에피톤 프로젝트,Rock,3,14
201602,36,3674814,"...어떻게 지내, 은(恩)?",더필름,Ballad,0,14
201602,37,3041853,부디,심규선 (Lucia),Ballad,0,14
201602,38,2656352,Healing,10cm,Folk,1,14
201602,39,8058047,이별은 잊은듯이,김조한,R&B / Soul,2,14
201602,40,5821316,Rainy,어쿠루브,Folk,1,14
201602,41,5755215,뭘 믿고 그렇게 이쁜거니,레터 플로우,Rock,3,14
201602,42,5644089,행복의 주문,커피소년,Rock,3,14
201602,43,5600065,가끔 네 생각이 나는 걸,안녕하신가영,Folk,1,14
201602,44,4583491,Galaxy,악동뮤지션,Folk,1,14
201602,45,4238577,함께 걷던 길 (Duet With. April),더필름,Ballad,0,14
201602,46,4105604,괜찮습니다,옥상달빛,Rock,3,14
201602,47,3955945,From. Paris,스웨덴세탁소,Folk,1,14
201602,48,3782258,웃으며 넘길래,제이레빗,Ballad,0,14
201602,49,3038882,요즘 너 말야,제이레빗,Folk,1,14
201602,50,2678083,이화동 (Duet With 한희정),에피톤 프로젝트,Ballad,0,14
201603,1,8104514,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,Rock,3,15
201603,2,5742359,Month of June,맥케이 (McKay),Rock,3,15
201603,3,7862390,"카라멜마끼아또 (With. 장규철,이시은)",정바스,Folk,0,15
201603,4,1992457,Couple Song (Feat. Kelley),라디 (Ra. D),R&B / Soul,2,15
201603,5,8104509,사랑에 빠졌죠 (당신만이),장범준,Rock,3,15
201603,6,8089568,You Are My Everything,거미,Drama,4,15
201603,7,7942948,소녀,오혁,Drama,4,15
201603,8,3165419,Falling in Love,제이레빗,Folk,1,15
201603,9,8077712,봄인가 봐 (Spring Love),에릭남 (Eric Nam),Ballad,0,15
201603,10,5746144,점 (Feat. Lovey),브라더수,R&B / Soul,2,15
201603,11,8086947,한숨,이하이,R&B / Soul,2,15
201603,12,8071102,이 사랑,다비치,Drama,4,15
201603,13,8104512,빗속으로,장범준,Rock,3,15
201603,14,3782261,하루를 시작하는 방법,제이레빗,Ballad,0,15
201603,15,2678088,오늘 (Vocal 심규선),에피톤 프로젝트,Ballad,0,15
201603,16,8067023,Everytime,첸 (CHEN),Drama,4,15
